,the,to,of,in,and,said,a,s,for,oil,mln,u,on,that,from,at,it,is,by,tonnes,1,dlrs,be,000,was,pct,wheat,will,he,with,year,its,as,would,an,prices,2,has,not,last,this,were,but,crude,1986,grain,are,production,have,87,corn,4,0,3,which,opec,5,price,they,had,up,bpd,about,been,market,1987,also,one,8,per,week,barrels,lt,billion,new,export,trade,50,more,than,we,department,7,agriculture,or,usda,government,two,6,gulf,10,company,1985,total,official,nil,may,if,exports,15,soviet,gas,some,barrel,under,no,report,energy,industry,output,could,other,imports,sources,stocks,there,world,25,month,crop,petroleum,over,20,today,program,9,after,told,march,between,30,18,their,09,expected,iran,because,day,sales,farm,union,april,maize,officials,minister,state,all,states,16,foreign,now,increase,agreement,saudi,three,farmers,added,exploration,corp,against,down,end,first,demand,february,china,ec,years,countries,17,made,any,during,while,co,cts,ecuador,through,only,86,analysts,rice,should,united,500,major,current,when,five,next,estimated,around,canada,companies,iranian,reserves,traders,offer,supply,higher
crude article187.txt,0.250128426983382,0.18885322909190838,0.11898759952990116,0.07666431695528027,0.14628682108509383,0.09561735166580156,0.41450136952314276,0.30665726782112107,0.027351481119128794,0.14104531297103767,0.11447495206900384,0.0,0.1334620799352797,0.0,0.03427342027168961,0.06741984066678863,0.03377950768573395,0.07082372938214214,0.0,0.0,0.08877380368828237,0.0,0.1119337026672344,0.08464074908417715,0.0,0.22193450922070593,0.0,0.07808464374211106,0.0,0.11525849181996183,0.0,0.03908754974556404,0.0,0.04280400603312113,0.0,0.0,0.05043918437723773,0.03973156235397876,0.0,0.0,0.0,0.0,0.0,0.04920943251644323,0.0,0.0,0.04341121225829333,0.10167857983795658,0.0,0.0,0.0,0.05544666534943028,0.0,0.0,0.0442112756967079,0.0,0.15499195357428394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11494298047416528,0.4062780826001906,0.25611810265409996,0.0,0.0,0.0,0.0,0.0,0.103159979630912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05051857662462697,0.1186977403878505,0.0,0.05606452103183047,0.057138035714746765,0.0,0.05827155367549722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25927565178927026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06530772439070553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058506061412355106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06387526869722364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06418496468706938,0.06649628904280441,0.0,0.0,0.0,0.0,0.07763050794558693,0.0,0.0,0.0,0.0
crude article188.txt,0.2924990266594093,0.23358509878912348,0.18837895870450466,0.1517169042707533,0.07237455609102432,0.11826532510037752,0.05126803699033955,0.025286150711792216,0.08119191967173137,0.10467202553804027,0.0,0.0,0.06602958980619288,0.03725011664130703,0.10173945511229954,0.10006672515936477,0.0,0.03503962924836351,0.0,0.0,0.0,0.0,0.07383806672467028,0.08375103918097648,0.03687802932625194,0.0,0.0,0.0,0.0890214085097642,0.03801564679267246,0.0,0.07735335392585925,0.0399243274593595,0.08470813467913516,0.0,0.0,0.0,0.039313919966848965,0.0,0.0,0.0,0.0,0.0,0.19476865010537597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04374654434394806,0.0,0.0,0.0,0.0,0.04952074605157284,0.0,0.13229276861783346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04967514272584009,0.0,0.056867372781023974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04998754543214742,0.0,0.12924247111345297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12291478227949564,0.0,0.4090981524048471,0.06413756230489147,0.0,0.0,0.0,0.05249975353610512,0.0,0.0,0.0,0.0,0.0,0.0,0.06397889374198787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199926516960296,0.0,0.0583633605972667,0.0,0.0,0.3298554326247208,0.0,0.0,0.0,0.0630523537664356,0.0,0.0,0.0,0.0,0.0,0.05896979550813494,0.0,0.06741830553036306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05985081643944593,0.0,0.06245760006878426,0.0,0.0,0.0,0.0,0.06090745348740871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07711631919469604,0.0,0.0,0.0,0.06798909665853343,0.0
crude article189.txt,0.09345384837089457,0.19403999151193785,0.0,0.10502648702593967,0.050101505912201846,0.049121717946894926,0.0,0.0,0.0,0.14491905414219575,0.23523790230760447,0.0,0.0,0.03867975929525813,0.03521472315078712,0.03463574695975476,0.0,0.0,0.0,0.0,0.09121193318740453,0.0,0.0,0.0,0.038293391437091755,0.45605966593702263,0.0,0.0,0.0,0.0,0.08432293509783592,0.0,0.0,0.0,0.0,0.0,0.31094683280205415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10236627059702642,0.0,0.0,0.1044711327604635,0.0,0.0,0.0,0.17090844343253572,0.06643437478992431,0.11435789651991152,0.0,0.0,0.10616582164744252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26315226223041854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060727749060907874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05760430593348725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31908049028280383,0.0,0.0,0.13319826596122983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13286874957984862,0.0,0.0,0.0,0.0,0.11856298966589389,0.06381609805656076,0.0,0.0,0.057712015747297535,0.1848605849667251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325040077601411,0.0,0.0,0.0,0.0,0.13628735341251677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06643437478992431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868456852745873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15427135280891754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article190.txt,0.33340107436119776,0.15863992638154897,0.21807623686112002,0.06244783605532808,0.14894959909291697,0.18984775168429524,0.09496041940138485,0.17173154915215225,0.08354803495774746,0.17233521925054762,0.0,0.02118071532107484,0.02038371244211729,0.13799189150446908,0.06281510465577086,0.020594114009186926,0.04127325283323586,0.19470481518849317,0.04127325283323586,0.0,0.02711691122530724,0.07679273932076604,0.09117693590496218,0.0,0.045537835229610066,0.18981837857715067,0.0,0.11925896291712317,0.2748141852132326,0.0,0.02506884204073765,0.16715596284033102,0.09859894786748284,0.07844965857923705,0.09251256580435774,0.0562536036084388,0.03081438055391097,0.024272864390912908,0.15630368678227552,0.0,0.02582202700154092,0.0,0.05050578058836508,0.0,0.03043304724768911,0.0,0.0795625245342387,0.031058813618742336,0.08289083227107337,0.0,0.0,0.033873558179377164,0.0,0.0,0.0,0.04094871959507176,0.03156263725778643,0.13009838317017364,0.030527286139958882,0.03057467569909705,0.0,0.0,0.05931939068336622,0.08806431422606177,0.03350725502007088,0.0,0.08692031430739618,0.0,0.0,0.030670001973863263,0.0,0.0,0.14183085860190006,0.07823402360061397,0.032195575901381425,0.0,0.0,0.033328085326342356,0.09332485248580862,0.06302264617338192,0.22413764944397907,0.0,0.07221638321441799,0.0,0.032358993934723655,0.0,0.0,0.03086288298221721,0.0,0.0,0.0,0.10472055793660232,0.03768897555015628,0.0,0.10722782673807742,0.0,0.0,0.034123917292594085,0.0,0.0,0.0,0.07919853087675383,0.0,0.037112483019816574,0.0322498094873405,0.0,0.0,0.0,0.0,0.0,0.034706432838660026,0.03375025015093021,0.0,0.03760495926486981,0.0,0.06901840574537091,0.07588899413807071,0.0,0.0,0.0,0.03574260891269248,0.06863012559716727,0.0,0.0,0.0,0.0,0.0,0.03406085173860842,0.03603420718081472,0.0,0.0,0.03902277290803721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03640862703937456,0.03760495926486981,0.0,0.04879361611472841,0.0,0.0,0.07520991852973961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07767283639822463,0.0,0.0,0.1225186054430658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12155291312681978,0.0,0.03911701180030699,0.0,0.0,0.04073130428844125,0.0,0.043230065784408786,0.0,0.09485228771892083,0.0,0.32818328358555443,0.0,0.03999905348309918
crude article191.txt,0.36657087886209716,0.1812185817687056,0.2557572971897964,0.1667474652713157,0.08422378704128472,0.18350378168988968,0.08949253292970255,0.17655613969904013,0.08398643355398228,0.24361805762257763,0.02929257259617139,0.14638151086698148,0.03842000842993678,0.15894538388353577,0.013155148352746934,0.051755441905678365,0.1037245612176374,0.10873693486453447,0.038896710456614025,0.0,0.23851800715236618,0.17690679209817406,0.028642301674533993,0.0,0.04291573525604939,0.06814800204353319,0.0,0.014985593272512688,0.03453202597430249,0.029493069688522985,0.07875120272855873,0.09001771837863702,0.0,0.0657177538738621,0.029061876143935888,0.053014482297760644,0.038720089679652334,0.0915008644441728,0.06546827228801633,0.0658851921880551,0.0,0.0165345124363999,0.03173174859544817,0.01888802984868794,0.019120460925606042,0.0,0.066650008420917,0.0,0.05207861396956792,0.0,0.0,0.21282063551135336,0.0,0.10680157043871946,0.03393918004353965,0.02572724271082058,0.01983015921753968,0.04086907616651362,0.19179669293491497,0.05762832955172302,0.036940167133787075,0.0,0.03726915949168343,0.05532900683245138,0.08420769108282194,0.0,0.054610255089791004,0.05736138277681812,0.15502033028415577,0.07707733892787119,0.0,0.0,0.1782188532006901,0.09830567272043829,0.0,0.0,0.0,0.04187870823589522,0.07817879385392354,0.03959583914745658,0.0,0.0,0.09074415205297728,0.0,0.0,0.0,0.04394738239671142,0.01939051792317134,0.02277984472456966,0.0,0.021519214763302975,0.04386252264603595,0.0,0.0,0.0,0.0,0.02124323123694354,0.0,0.0,0.021931261323017974,0.0,0.0,0.0,0.06995104127995302,0.0,0.020365020988792965,0.0,0.04735842444352034,0.024342239238585264,0.0,0.0,0.04240918327948852,0.0,0.0,0.027160565845240226,0.021681426106651133,0.0,0.0,0.0,0.0,0.15719444920270817,0.0,0.0,0.06479969400589204,0.0,0.0,0.022321720661033415,0.0,0.0,0.0,0.0,0.04903441962444823,0.06964964885868322,0.0,0.0,0.0,0.022970918432916054,0.0,0.0,0.0,0.0,0.02357399625765834,0.0,0.0,0.0,0.0,0.06791866533558627,0.024400126961423765,0.0,0.0,0.0,0.023626426508687792,0.0,0.0,0.0,0.0,0.0,0.0,0.1699934511471421,0.0,0.0,0.0,0.024171114485155822,0.0,0.0,0.0,0.0,0.0737292545403287,0.0,0.0,0.023216549619561076,0.0,0.0,0.02326661964971242,0.02565864435644343,0.0,0.0,0.0,0.05038933692069273,0.0,0.2054177650882081,0.0,0.0,0.025590645121981597,0.0,0.025067028505751383,0.0,0.02475679372644424,0.0,0.0,0.0,0.051181290243963194,0.0,0.0,0.0,0.059593751696083684,0.0,0.08836750390591783,0.0,0.05026117384567187
crude article192.txt,0.40602734906893395,0.2207967819063604,0.14164308101254616,0.2824756355208278,0.1243858071398488,0.22358107027064136,0.19825042305436955,0.10864447520031836,0.0930264539276351,0.17989353005685202,0.0,0.08843865264007073,0.0,0.03200977024753805,0.05828449907264773,0.0,0.028722282001279218,0.030110254220124116,0.028722282001279218,0.0,0.0,0.0712539821155272,0.06345052752823134,0.0,0.09507008452743534,0.07548322632712302,0.0,0.0331971853822713,0.1912446919931172,0.1633380280876222,0.0,0.19941385238221127,0.0,0.03639569716366781,0.032189999833923184,0.0,0.0,0.06756647544418419,0.10877258906002645,0.0,0.0,0.0,0.0,0.0,0.042357047492147,0.0,0.0,0.04322799596082861,0.07691224368899502,0.0,0.0,0.04714558817769493,0.0,0.0,0.03759228050364512,0.0,0.0,0.0,0.0,0.17021667006967034,0.0,0.0,0.08256137572852996,0.0,0.0,0.0,0.08065109508940785,0.0,0.0,0.042686843667612454,0.0,0.0,0.14805130336008762,0.10888696837299397,0.0,0.0,0.15045840915738706,0.0,0.04329684960307057,0.0,0.1559786140541302,0.0,0.0,0.0,0.09007520224549735,0.0,0.0,0.0,0.0,0.0,0.0,0.14575121609820427,0.0,0.0,0.0,0.0,0.04705956398702026,0.0,0.0,0.0,0.0,0.055114690066234824,0.14117869196106078,0.0,0.0,0.09022817646050371,0.0,0.10491185547839325,0.0,0.0,0.0,0.09394793343432567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149240860195797,0.04776007912799406,0.0,0.04784967836572809,0.0,0.0,0.049448712864429194,0.047406265398702886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405295094823581,0.0,0.0,0.05067392470031924,0.0,0.0,0.0,0.0,0.0,0.052338992955866206,0.0,0.10759484619432991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21621180379294325,0.05367106491681179,0.0,0.17052273297468157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056690274099765084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06016807763665151,0.0,0.0,0.06190395849752861,0.06525272541404156,0.0,0.0
crude article193.txt,0.27086244844672575,0.17574900644044184,0.24803797950681084,0.09512627062552334,0.12706046566258217,0.12457566380172289,0.3278788166893125,0.09512627062552334,0.10181442286108838,0.18376176691132032,0.0,0.0,0.024840272055592007,0.11210768192727051,0.025516194090104572,0.025096674424972657,0.050296962926068396,0.0,0.050296962926068396,0.0,0.0,0.3119406473900469,0.08333344206211049,0.0,0.027746962658013723,0.03304557273640589,0.0,0.0,0.033489773488599474,0.02860290398504673,0.0,0.11640104756492826,0.030038991871308533,0.06373424753743044,0.0,0.0,0.03755143222105744,0.0,0.06349229585449793,0.0,0.06293516723870082,0.0,0.061548029278650454,0.0,0.0,0.0,0.0,0.0,0.1010135337404727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538984841476817,0.0792711151395169,0.1488062775588715,0.037259319887569003,0.07165046330395763,0.0,0.07228858859400741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728398162775224,0.09533859132684064,0.03923460295310688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03943374962074841,0.0,0.0,0.07522107779681217,0.0,0.0,0.0,0.0,0.091858086089169,0.0,0.0,0.0,0.12361238280440338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04229441698805176,0.041129180863106275,0.0,0.0,0.0,0.08410813194243466,0.0,0.0,0.0,0.0,0.043557135722411405,0.04181748039970889,0.0,0.041895931156830345,0.0,0.0,0.12988801225333835,0.041507690320631965,0.0,0.0,0.04262095374820991,0.0,0.0900632923796051,0.0,0.0,0.0,0.04455521119530792,0.0,0.0,0.0,0.0,0.045724962414749624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04582665799625031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503164618980255,0.0,0.0,0.0,0.19907368033634262,0.0,0.0,0.0,0.0,0.0,0.3415162374672715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04950577456342807,0.0,0.0,0.0,0.0,0.0,0.0,0.3428015132114639,0.0,0.09748836217227888
crude article194.txt,0.15906662345144862,0.1951613396885769,0.07566895101879813,0.2112668605173207,0.10853454814033467,0.06080688011466721,0.06589948018026354,0.04875389088861246,0.017393895609893704,0.13454449355398343,0.12133196477632294,0.0,0.0,0.0,0.3051416515707437,0.06431244064002306,0.042963467161442954,0.0,0.0,0.0,0.169364386614581,0.29310431642119944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20876365158703028,0.07457198646314377,0.025659188263968163,0.0,0.0,0.029278645193162332,0.16038142575984193,0.0,0.0,0.16374075288055515,0.0,0.0,0.05257408362114656,0.0,0.09503800667214504,0.0,0.0,0.03233072819275524,0.0,0.0,0.0,0.07052148326477321,0.0,0.07078077879288969,0.0,0.0,0.06571036864152723,0.03385653679680157,0.0,0.0,0.030601771440818736,0.0,0.03087431349255493,0.0,0.0,0.10316386687757911,0.03015995277859418,0.03167933555738168,0.036691741453569515,0.127703976032088,0.0,0.2558388586572007,0.07381954435046467,0.44790816575553044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11276066201834577,0.0,0.0,0.0,0.0,0.0,0.0377423090260477,0.0,0.03565366065548596,0.0,0.2746268507011277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824418539121761,0.0,0.03863230630122569,0.0,0.0,0.15452922520490275,0.0,0.0,0.0,0.0,0.07026476783445187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037206333372594685,0.0,0.0,0.0,0.0,0.0832741740881682,0.0,0.0,0.0,0.0,0.036406650426233436,0.0406208260142955,0.0,0.0,0.0,0.0,0.0,0.11252961935107468,0.08435381646321308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03914495033894246,0.0,0.0,0.0,0.040917387211657844,0.08223790274825174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014122267461927,0.0,0.08502397590496634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04332944608277352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04936833020001269,0.0,0.0,0.0,0.0
crude article195.txt,0.4423723261654953,0.1749535278094855,0.286598121985721,0.0473478541084528,0.18069337438346025,0.11072482764903463,0.19199692064742171,0.0710217811626792,0.10135358840546604,0.19599645082001918,0.0,0.03211837214171516,0.06181959881158626,0.0,0.03175087773432277,0.0624577034013419,0.0,0.06561106403957687,0.03129331738569673,0.0,0.0,0.11644827579699149,0.10369532073439003,0.0,0.0,0.0,0.0,0.1446751422373696,0.08334547853271392,0.03559180119373635,0.038014315646135916,0.036210684637471145,0.07475757197960115,0.0,0.10521432956513892,0.0,0.0,0.03680729756454538,0.0,0.0,0.03915644302455133,0.0,0.0,0.0,0.0,0.0,0.08043224643385473,0.0,0.04189846845209891,0.0,0.0,0.0,0.0,0.0,0.0,0.1862835406752235,0.0,0.19728079162356843,0.0,0.0,0.044578848474385,0.0,0.044975871596093564,0.0,0.25405149681398415,0.0,0.043935233210655775,0.0,0.0,0.0,0.05283079249753869,0.0,0.0,0.0,0.0,0.0,0.0,0.05053860698544053,0.0,0.0,0.056646941385780795,0.0,0.0,0.0,0.09813815950709039,0.0,0.0,0.09360076333236485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051745404152905065,0.0,0.0,0.0,0.0,0.051272035829630136,0.11255451222155083,0.0,0.0,0.0,0.2857572381314869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10426575241030962,0.0,0.0,0.0,0.051649771739101756,0.054642161915726094,0.0,0.0,0.05917401387359644,0.05603477882707402,0.0,0.0,0.0,0.0,0.054642161915726094,0.0,0.0,0.0,0.0,0.0,0.0,0.23612875532973127,0.0,0.0,0.05889142616110048,0.11979930680011118,0.0,0.0,0.0,0.0,0.0,0.05544193064583141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05833868840865243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05603477882707402,0.0,0.0,0.11231125274763701,0.0,0.0,0.1632197621129391,0.0,0.0,0.0,0.0,0.0,0.06065444276134832,0.0,0.0,0.0,0.0,0.0,0.0,0.17838274820599043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article196.txt,0.1959899641600502,0.10173441662645655,0.06837131152575368,0.25696990993999663,0.03502403421321689,0.06867820432379608,0.03721501544000782,0.036709987134285235,0.0,0.2026146646896359,0.10963050828724849,0.0,0.047930296309138566,0.0,0.14770354455255041,0.0,0.0,0.0,0.0,0.0,0.12752550289436654,0.0,0.0,0.0,0.16061661549851797,0.12752550289436654,0.0,0.0,0.0,0.0,0.11789383612544113,0.0,0.0,0.0,0.05438355137604369,0.0,0.0,0.0,0.0,0.12329110194171884,0.0,0.0,0.05937968944074324,0.07069042181453963,0.14312063872700895,0.0,0.0,0.073031747478969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13825242852252256,0.3841206112605207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07211749511201589,0.0,0.08255904771533447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08490486351959689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08208003302984684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09311378049878369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18763193757148225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08922275532411279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847308964127998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08942581819352449,0.0,0.0,0.09288342828071791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18485623166450119,0.0,0.0,0.0,0.6062266011077744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article197.txt,0.26885984405994406,0.20566691720653457,0.23694833216290137,0.20673658732742403,0.13655211660633695,0.1785089272896655,0.17733752665153735,0.09541688645881108,0.10212547135637698,0.17554587515800002,0.0,0.04315063657539319,0.020763467010293794,0.09370848073193194,0.06398536856187984,0.04195557684109146,0.04204218569330407,0.08814765478165493,0.08408437138660814,0.0,0.1381105363526332,0.15644682135745389,0.046437794541554805,0.0,0.02319310925806973,0.11048842908210656,0.0,0.07288847551916293,0.16796043266914398,0.023908572819290912,0.05107176390730672,0.0,0.1757627818014948,0.05327413255409278,0.0,0.20055568685918118,0.0,0.0,0.10614378034445905,0.0,0.052606197944354366,0.0,0.025723359080283597,0.030623183128748874,0.031000023883994175,0.0,0.027014932602250425,0.03163744846690127,0.08443511289729784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06626107718888802,0.1243840738983651,0.0,0.0,0.0,0.0,0.0,0.0,0.06730112402720421,0.02951322179036987,0.031000023883994175,0.0,0.09372417943958324,0.0,0.0,0.10835490696253308,0.0,0.06559077793154991,0.0,0.0,0.06789799474995796,0.0,0.0,0.11415669994389523,0.0,0.0,0.0,0.06592370305044803,0.0,0.0,0.06287573516978655,0.0,0.04064120030382716,0.0,0.0,0.0,0.0,0.0,0.0,0.0688833473503294,0.03475965592522728,0.0,0.07111435518891664,0.0,0.4033701142009444,0.0688833473503294,0.15121559804971588,0.0,0.0,0.0,0.0,0.07893219736930848,0.0,0.07070604781507034,0.0,0.08047444507627488,0.0,0.0,0.0,0.07730282845701968,0.0,0.0,0.0,0.03640850424710151,0.03495436252830805,0.11196427330515799,0.0,0.0,0.0,0.0,0.0346954154413907,0.0,0.037242774786042925,0.035625969197023884,0.0,0.0,0.0,0.07464284887010532,0.0,0.037242774786042925,0.03670553507686856,0.0,0.045305900801819544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955995211201489,0.0,0.0,0.0,0.11491665220505763,0.0,0.0,0.037242774786042925,0.0,0.0,0.13636586957083388,0.11811881372647484,0.0,0.0,0.0,0.0,0.08676251001459226,0.0,0.0,0.0,0.11953731976400205,0.04300441425205083,0.040848143099630654,0.0,0.0,0.03928045963564946,0.0,0.0,0.0,0.0,0.03830555073501921,0.0,0.0,0.0,0.0,0.040744247633874076,0.041490140487452906,0.0,0.0,0.0,0.0,0.0796915465093347,0.07988500688633715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article198.txt,0.3538520324628603,0.22959676946326604,0.3008890590137296,0.29825285323512707,0.16599053976736533,0.1162460136512524,0.2771596583813978,0.049708808872521174,0.05320374333176008,0.06858987450053201,0.0,0.0,0.09735325960693772,0.07322818525076373,0.10000231325468703,0.03278604806336569,0.1314149130686822,0.10332404404629043,0.0,0.0,0.04317041045642169,0.12225485598287944,0.0725773248005954,0.0,0.07249671696843094,0.21585205228210844,0.0,0.07594461385313693,0.17500283976045541,0.07473310359179972,0.15963945031554125,0.15206518104615416,0.07848528570684088,0.0,0.03682024664394271,0.04477816697579339,0.04905682086797639,0.038642657712831,0.0,0.12521089560079648,0.08221788205973633,0.0,0.04020286935163265,0.047860772250380566,0.09689946839493166,0.0,0.08444292229189387,0.0,0.04398769489248983,0.0,0.0,0.053927064114088596,0.0,0.0,0.04299959761397106,0.0,0.050248053481627676,0.10355900335602446,0.0,0.0,0.0,0.0,0.04721854975569294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06227469792621303,0.0,0.0,0.0,0.0,0.09904943706217205,0.0,0.1784147583188561,0.0,0.05748462424686319,0.0,0.0,0.0,0.05567959381521994,0.04913403724858539,0.05772232302658061,0.0,0.10905597302039574,0.0,0.12000249812108557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05908346683405529,0.0,0.05160335086438604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05986749424272062,0.0,0.0,0.060408042030391185,0.0,0.0,0.0,0.0,0.10925988830691077,0.0,0.054732431449183785,0.0,0.0,0.056561472919768103,0.0,0.0,0.0,0.0,0.06212466860958319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06054552523527175,0.0,0.0,0.0,0.19609849225731976,0.0,0.05986749424272062,0.0,0.0,0.0,0.0,0.17960248272816184,0.0,0.0,0.0,0.0,0.0,0.061247690451541624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058828898656079744,0.0,0.0613911729753253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06227469792621303,0.0,0.0,0.0,0.0,0.0,0.0,0.07550292434735113,0.0,0.0,0.0,0.0
